# time_ns rg_A
5.820116402328046945e+00 3.808749051671406249e+01
5.830116602332046760e+00 3.820788238958733274e+01
5.840116802336047463e+00 3.825517117729348371e+01
5.850117002340047279e+00 3.815742228821086002e+01
5.860117202344047094e+00 3.797015329740973044e+01
5.870117402348046909e+00 3.805450339281389205e+01
5.880117602352047612e+00 3.822582401643500560e+01
5.890117802356047427e+00 3.805396648708827456e+01
5.900118002360047242e+00 3.816407274223149670e+01
5.910118202364047946e+00 3.822522071758557871e+01
5.920118402368047761e+00 3.823041031758962305e+01
5.930118602372047576e+00 3.791480043986752690e+01
5.940118802376048279e+00 3.823259900532828226e+01
5.950119002380048094e+00 3.807281653466118598e+01
5.960119202384047910e+00 3.797567242971373247e+01
5.970119402388047725e+00 3.821497162883402154e+01
5.980119602392048428e+00 3.813854460193257268e+01
5.990119802396048243e+00 3.808172842034045402e+01
6.000120002400048058e+00 3.785587580175577926e+01
6.010120202404048761e+00 3.805192323948790545e+01
6.020120402408048577e+00 3.833410528179406640e+01
6.030120602412048392e+00 3.794620648122354112e+01
6.040120802416048207e+00 3.798441164108427870e+01
6.050121002420048910e+00 3.809434097676069797e+01
6.060121202424048725e+00 3.811591336755015647e+01
6.070121402428048540e+00 3.812128513896298898e+01
6.080121602432049244e+00 3.816760522747499351e+01
6.090121802436049059e+00 3.787866933512491840e+01
6.100122002440048874e+00 3.802051421931489017e+01
6.110122202444049577e+00 3.813338685340175971e+01
6.120122402448049392e+00 3.811149819205834888e+01
6.130122602452049207e+00 3.796601337771799933e+01
6.140122802456049023e+00 3.815622169032607758e+01
6.150123002460049726e+00 3.821087081913309191e+01
6.160123202464049541e+00 3.812501286717864701e+01
6.170123402468049356e+00 3.811324685146932723e+01
6.180123602472050059e+00 3.809903549507330212e+01
6.190123802476049875e+00 3.816891301145765425e+01
6.200124002480049690e+00 3.822445701366332571e+01
6.210124202484050393e+00 3.807510314444768085e+01
6.220124402488050208e+00 3.805791142757428247e+01
6.230124602492050023e+00 3.809597139101671104e+01
6.240124802496049838e+00 3.806239782848524555e+01
6.250125002500050542e+00 3.809036348063967381e+01
6.260125202504050357e+00 3.806347843121644559e+01
6.270125402508050172e+00 3.811151785012547322e+01
6.280125602512050875e+00 3.813771384305178458e+01
6.290125802516050690e+00 3.824088623815794818e+01
6.300126002520050505e+00 3.805329230555653908e+01
6.310126202524051209e+00 3.800334317662311889e+01
6.320126402528051024e+00 3.811110154779767356e+01
6.330126602532050839e+00 3.808497335717643750e+01
6.340126802536050654e+00 3.804997892653987179e+01
6.350127002540051357e+00 3.814858289955122217e+01
6.360127202544051173e+00 3.802528093058660374e+01
6.370127402548050988e+00 3.821743570230201925e+01
6.380127602552051691e+00 3.819380975132326483e+01
6.390127802556051506e+00 3.807495045466255590e+01
6.400128002560051321e+00 3.815463059143959157e+01
6.410128202564052025e+00 3.807745359554471065e+01
6.420128402568051840e+00 3.795333869286594819e+01
6.430128602572051655e+00 3.812651860231490275e+01
6.440128802576051470e+00 3.828779137746033001e+01
6.450129002580052173e+00 3.804315744309518266e+01
6.460129202584051988e+00 3.820651641969183743e+01
6.470129402588051803e+00 3.831055406173611289e+01
6.480129602592052507e+00 3.817685251306231464e+01
6.490129802596052322e+00 3.799923473990750011e+01
6.500130002600052137e+00 3.828254558096679716e+01
6.510130202604052840e+00 3.803742847783002645e+01
6.520130402608052655e+00 3.819756705794575424e+01
6.530130602612052471e+00 3.812036317131617125e+01
6.540130802616052286e+00 3.806063011959291487e+01
6.550131002620052989e+00 3.827089678352787416e+01
6.560131202624052804e+00 3.808076666639733787e+01
6.570131402628052619e+00 3.810905199363848084e+01
6.580131602632053323e+00 3.815104991333006978e+01
6.590131802636053138e+00 3.805851409554610854e+01
6.600132002640052953e+00 3.809817955031280690e+01
6.610132202644053656e+00 3.807607208119374320e+01
6.620132402648053471e+00 3.802651533065169787e+01
6.630132602652053286e+00 3.810366495640941764e+01
6.640132802656053101e+00 3.826471597925438317e+01
6.650133002660053805e+00 3.814142790856539023e+01
6.660133202664053620e+00 3.811750922040680223e+01
6.670133402668053435e+00 3.808432128399793726e+01
6.680133602672054138e+00 3.816832283479247678e+01
6.690133802676053953e+00 3.802851694423549134e+01
6.700134002680053769e+00 3.816008813430426727e+01
6.710134202684054472e+00 3.824925373816123653e+01
6.720134402688054287e+00 3.828745746318642773e+01
6.730134602692054102e+00 3.809011915499866063e+01
6.740134802696053917e+00 3.815493870173185087e+01
6.750135002700054621e+00 3.824526860342474777e+01
6.760135202704054436e+00 3.813562726540571646e+01
6.770135402708054251e+00 3.819579394372505732e+01
6.780135602712054954e+00 3.831687359773188462e+01
6.790135802716054769e+00 3.817847877334970974e+01
6.800136002720054584e+00 3.819742888494081967e+01
6.810136202724055288e+00 3.811536994654882449e+01
6.820136402728055103e+00 3.809892156416989195e+01
6.830136602732054918e+00 3.805362862953172964e+01
6.840136802736054733e+00 3.811739763288775151e+01
6.850137002740055436e+00 3.829774171746058187e+01
6.860137202744055251e+00 3.811372844185784459e+01
6.870137402748055067e+00 3.804667469228306231e+01
6.880137602752055770e+00 3.830862384010396227e+01
6.890137802756055585e+00 3.815958640775082955e+01
6.900138002760055400e+00 3.820067206027214723e+01
6.910138202764055215e+00 3.817912363239196338e+01
6.920138402768055919e+00 3.818405034718295354e+01
6.930138602772055734e+00 3.810146918839512153e+01
6.940138802776055549e+00 3.814906869897377817e+01
6.950139002780056252e+00 3.814754435873916094e+01
6.960139202784056067e+00 3.830654518998873215e+01
6.970139402788055882e+00 3.807443974521857655e+01
6.980139602792056586e+00 3.802005901585184944e+01
6.990139802796056401e+00 3.808202281079166340e+01
7.000140002800056216e+00 3.798485343918368073e+01
7.010140202804056031e+00 3.804200511380612681e+01
7.020140402808056734e+00 3.825134256125412691e+01
7.030140602812056549e+00 3.814969173898488464e+01
7.040140802816056365e+00 3.808194468798158994e+01
7.050141002820057068e+00 3.818509854172542362e+01
7.060141202824056883e+00 3.787458210269590353e+01
7.070141402828056698e+00 3.813346045949258922e+01
7.080141602832057401e+00 3.803788642114331964e+01
7.090141802836057217e+00 3.828108485668451522e+01
7.100142002840057032e+00 3.820377477456193560e+01
7.110142202844056847e+00 3.812983540941267790e+01
7.120142402848057550e+00 3.798073354218869468e+01
7.130142602852057365e+00 3.823668115257705580e+01
7.140142802856057180e+00 3.798330804815692829e+01
7.150143002860057884e+00 3.808804361679854367e+01
7.160143202864057699e+00 3.805528893049408623e+01
7.170143402868057514e+00 3.799922372903107970e+01
7.180143602872058217e+00 3.811966676744095395e+01
7.190143802876058032e+00 3.806646374198724203e+01
7.200144002880057847e+00 3.797077133110970237e+01
7.210144202884057663e+00 3.799747485720364182e+01
7.220144402888058366e+00 3.807719467298276328e+01
7.230144602892058181e+00 3.812953891732528433e+01
7.240144802896057996e+00 3.816109123196304154e+01
7.250145002900058699e+00 3.821809612693446212e+01
7.260145202904058515e+00 3.802022521300444424e+01
7.270145402908058330e+00 3.825058070206279126e+01
7.280145602912059033e+00 3.803238420244583295e+01
7.290145802916058848e+00 3.823222468422014941e+01
7.300146002920058663e+00 3.809172577564203266e+01
7.310146202924058478e+00 3.809481570020520280e+01
7.320146402928059182e+00 3.820049861260068269e+01
7.330146602932058997e+00 3.815428528783576922e+01
7.340146802936058812e+00 3.801715841323453304e+01
7.350147002940059515e+00 3.810374537093983349e+01
7.360147202944059330e+00 3.804791736615410258e+01
7.370147402948059145e+00 3.817186205997987258e+01
7.380147602952059849e+00 3.838806800614784009e+01
7.390147802956059664e+00 3.794744429727898449e+01
7.400148002960059479e+00 3.815166739692644882e+01
7.410148202964059294e+00 3.810582263399970770e+01
7.420148402968059997e+00 3.823059905464361918e+01
7.430148602972059813e+00 3.792475941720399391e+01
7.440148802976059628e+00 3.809455462512497803e+01
7.450149002980060331e+00 3.823378781029521889e+01
7.460149202984060146e+00 3.817610504621379874e+01
7.470149402988059961e+00 3.812809678759570176e+01
7.480149602992060665e+00 3.817860797143333684e+01
7.490149802996060480e+00 3.821806823919224883e+01
7.500150003000060295e+00 3.820757904890935208e+01
7.510150203004060110e+00 3.809265912029313483e+01
7.520150403008060813e+00 3.818667722547521493e+01
7.530150603012060628e+00 3.804439840389083116e+01
7.540150803016060443e+00 3.808197900861585339e+01
7.550151003020061147e+00 3.810127233287033022e+01
7.560151203024060962e+00 3.790176993250648962e+01
7.570151403028060777e+00 3.817477085795864156e+01
7.580151603032061480e+00 3.818623814129769301e+01
7.590151803036061295e+00 3.790696208520101607e+01
7.600152003040061111e+00 3.801364359636530565e+01
7.610152203044060926e+00 3.822449147367510136e+01
7.620152403048061629e+00 3.836857166020389087e+01
7.630152603052061444e+00 3.819053217704730940e+01
7.640152803056061259e+00 3.800702742351978713e+01
7.650153003060061963e+00 3.797324778946636314e+01
7.660153203064061778e+00 3.783120753350912935e+01
7.670153403068061593e+00 3.812091005974958335e+01
7.680153603072062296e+00 3.803924548379713144e+01
7.690153803076062111e+00 3.799776380107142870e+01
7.700154003080061926e+00 3.790329942635411697e+01
7.710154203084061741e+00 3.798193456027656367e+01
7.720154403088062445e+00 3.799123323571844679e+01
7.730154603092062260e+00 3.813763772426555221e+01
7.740154803096062075e+00 3.821863798839916626e+01
7.750155003100062778e+00 3.788728122157721145e+01
7.760155203104062593e+00 3.826158396570914988e+01
7.770155403108062409e+00 3.805964158188310620e+01
7.780155603112062224e+00 3.819962429175272689e+01
7.790155803116062927e+00 3.807474495447046081e+01
7.800156003120062742e+00 3.817406264072414501e+01
7.810156203124062557e+00 3.798825449581816116e+01
7.820156403128063261e+00 3.805245689298437384e+01
7.830156603132063076e+00 3.825338462022179442e+01
7.840156803136062891e+00 3.812266585622870707e+01
7.850157003140063594e+00 3.817394255787707635e+01
7.860157203144063409e+00 3.816406299672603097e+01
7.870157403148063224e+00 3.814451846305874483e+01
7.880157603152063039e+00 3.818804651337990919e+01
7.890157803156063743e+00 3.820509080876901464e+01
7.900158003160063558e+00 3.800078410127132855e+01
7.910158203164063373e+00 3.815118682806323136e+01
7.920158403168064076e+00 3.808328976866814486e+01
7.930158603172063891e+00 3.797718286577718061e+01
7.940158803176063707e+00 3.814053262129655053e+01
7.950159003180064410e+00 3.804227098239627480e+01
7.960159203184064225e+00 3.816651730617751781e+01
7.970159403188064040e+00 3.818669914537197485e+01
7.980159603192063855e+00 3.820729000709167877e+01
7.990159803196064559e+00 3.811210858968164672e+01
8.000160003200065262e+00 3.799346276349698570e+01
8.010160203204064189e+00 3.811690355712680400e+01
8.020160403208064892e+00 3.819971453648828685e+01
8.030160603212063819e+00 3.810872371745387710e+01
8.040160803216064522e+00 3.842922950296028972e+01
8.050161003220065226e+00 3.803355427828530111e+01
8.060161203224064153e+00 3.813067829482057647e+01
8.070161403228064856e+00 3.806249725747907320e+01
8.080161603232065559e+00 3.805822215892654725e+01
8.090161803236064486e+00 3.822025061552535163e+01
8.100162003240065189e+00 3.812232289354320613e+01
8.110162203244065893e+00 3.828340934296761588e+01
8.120162403248064820e+00 3.816596526254645028e+01
8.130162603252065523e+00 3.816688862378388336e+01
8.140162803256066226e+00 3.805687656047586387e+01
8.150163003260065153e+00 3.802372160980760185e+01
8.160163203264065857e+00 3.817807967730475838e+01
8.170163403268066560e+00 3.815421082597852376e+01
8.180163603272065487e+00 3.812186859490915225e+01
8.190163803276066190e+00 3.810398843745823427e+01
8.200164003280066893e+00 3.808546115301354007e+01
8.210164203284065820e+00 3.825439809685900627e+01
8.220164403288066524e+00 3.803019736621208580e+01
8.230164603292065451e+00 3.813720585726876777e+01
8.240164803296066154e+00 3.829885903398879066e+01
8.250165003300066857e+00 3.819035581983779082e+01
8.260165203304065784e+00 3.816035590541009270e+01
8.270165403308066487e+00 3.814630574602459490e+01
8.280165603312067191e+00 3.812484366755636955e+01
8.290165803316066118e+00 3.815441771708049856e+01
8.300166003320066821e+00 3.826755192241352432e+01
8.310166203324067524e+00 3.793505321772514804e+01
8.320166403328066451e+00 3.808749371166625508e+01
8.330166603332067154e+00 3.824167788884609820e+01
8.340166803336067858e+00 3.805364808939797427e+01
8.350167003340066785e+00 3.823330292186555113e+01
8.360167203344067488e+00 3.816430836180169450e+01
8.370167403348068191e+00 3.811743448006178170e+01
8.380167603352067118e+00 3.819252508881355368e+01
8.390167803356067822e+00 3.812887893050854871e+01
8.400168003360068525e+00 3.801269857477472414e+01
8.410168203364067452e+00 3.825758067381652694e+01
8.420168403368068155e+00 3.815972766554359197e+01
8.430168603372067082e+00 3.828380070577950534e+01
8.440168803376067785e+00 3.814446795491664233e+01
8.450169003380068489e+00 3.805550659893850707e+01
8.460169203384067416e+00 3.813191845402394620e+01
8.470169403388068119e+00 3.822054830296955430e+01
8.480169603392068822e+00 3.827710081427774469e+01
8.490169803396067749e+00 3.807181797373660714e+01
8.500170003400068452e+00 3.806322358142071494e+01
8.510170203404069156e+00 3.804479414056606146e+01
8.520170403408068083e+00 3.828557255241999968e+01
8.530170603412068786e+00 3.816440350211913568e+01
8.540170803416069489e+00 3.812778950381585474e+01
8.550171003420068416e+00 3.814356906905663891e+01
8.560171203424069120e+00 3.823792335124434061e+01
8.570171403428069823e+00 3.802573652135200888e+01
8.580171603432068750e+00 3.810272813185244445e+01
8.590171803436069453e+00 3.809262073898792522e+01
8.600172003440068380e+00 3.819091136458953883e+01
8.610172203444069083e+00 3.796156170373853200e+01
8.620172403448069787e+00 3.809729434912161850e+01
8.630172603452068714e+00 3.819546296941023655e+01
8.640172803456069417e+00 3.807653122110197330e+01
8.650173003460070120e+00 3.810069464717127374e+01
8.660173203464069047e+00 3.810464864667516593e+01
8.670173403468069750e+00 3.809319211433921026e+01
8.680173603472070454e+00 3.812390618960111510e+01
8.690173803476069381e+00 3.811783371348993654e+01
8.700174003480070084e+00 3.808371311892727107e+01
8.710174203484070787e+00 3.816245344046845389e+01
8.720174403488069714e+00 3.827265903142414061e+01
8.730174603492070418e+00 3.803770211589206696e+01
8.740174803496071121e+00 3.824533561204245302e+01
8.750175003500070048e+00 3.817456693612709984e+01
8.760175203504070751e+00 3.810610877090522308e+01
8.770175403508071454e+00 3.802069555273654089e+01
8.780175603512070381e+00 3.809316767793637126e+01
8.790175803516071085e+00 3.804359048067685478e+01
8.800176003520070012e+00 3.795459992504140700e+01
8.810176203524070715e+00 3.808186257251630735e+01
8.820176403528071418e+00 3.807053049151325297e+01
8.830176603532070345e+00 3.807583304655693013e+01
8.840176803536071048e+00 3.795947925556709635e+01
8.850177003540071752e+00 3.817555681665023570e+01
8.860177203544070679e+00 3.805313499025952240e+01
8.870177403548071382e+00 3.799367562476642490e+01
8.880177603552072085e+00 3.826944329706112313e+01
8.890177803556071012e+00 3.816017109935730645e+01
8.900178003560071716e+00 3.803295379907090279e+01
8.910178203564072419e+00 3.818494905518283389e+01
8.920178403568071346e+00 3.810756019754991542e+01
8.930178603572072049e+00 3.806771668249811569e+01
8.940178803576072752e+00 3.815740755708007015e+01
8.950179003580071679e+00 3.811943826304698035e+01
8.960179203584072383e+00 3.802866755726201120e+01
8.970179403588073086e+00 3.819781761185367230e+01
8.980179603592072013e+00 3.796004383542214100e+01
8.990179803596072716e+00 3.806167473864029915e+01
